,Rank,isIP,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,Domain_http,LongURL,TinyURL,Label
55027,1,0,0,1,0,0,0,0,0,0,0,1
55028,1,0,1,0,0,0,0,0,0,1,0,1
55029,1,0,1,0,0,0,0,1,0,1,0,1
55030,1,0,1,0,0,0,1,1,0,1,0,1
55031,1,0,0,1,0,0,1,1,0,0,0,1
55032,1,0,0,1,0,0,1,0,0,0,0,1
55033,1,0,0,1,0,0,0,1,0,1,0,1
55034,1,0,0,1,0,0,0,0,0,0,0,0
55035,1,0,1,0,0,0,1,1,0,1,1,1
55036,0,0,0,1,0,0,0,1,0,0,0,0
55037,1,0,0,1,0,0,1,1,0,1,0,1
55038,0,0,1,0,0,0,0,1,0,0,0,0
55039,1,0,1,0,0,0,0,1,0,1,0,1
55040,1,0,1,0,0,0,0,0,0,0,0,0
55041,1,0,1,0,0,0,0,0,0,0,0,0
55042,1,0,0,1,0,0,0,0,0,1,0,1
55043,0,0,1,0,0,0,0,1,0,0,0,1
55044,1,0,1,0,0,1,0,0,0,0,0,1
55045,0,0,1,0,0,0,0,1,0,0,0,0
55046,1,0,1,0,0,0,0,0,0,1,0,1
55047,1,0,0,1,0,0,0,0,0,1,0,1
55048,0,0,1,0,0,0,0,1,0,1,0,0
55049,0,0,0,1,0,0,0,0,0,1,0,0
55050,1,0,1,0,0,0,0,1,0,1,0,1
55051,0,0,0,1,0,0,0,1,0,1,0,0
55052,1,0,0,1,0,0,0,1,0,1,0,1
55053,1,0,1,0,0,0,1,1,0,1,1,1
55054,1,0,0,1,0,0,1,1,0,1,0,1
55055,1,0,0,1,0,0,1,1,0,0,0,1
55056,0,0,1,0,0,0,0,0,0,0,0,0
55057,1,0,1,0,0,0,1,0,0,1,0,0
55058,0,0,1,0,0,0,0,0,0,0,0,0
55059,0,0,0,1,0,0,0,1,0,1,0,0
55060,1,0,0,1,0,0,0,0,0,1,0,0
55061,1,0,1,0,0,0,0,1,0,0,0,1
55062,1,0,0,1,0,0,0,0,0,0,0,0
55063,1,0,1,0,0,0,0,1,0,0,0,0
55064,0,0,1,0,0,0,0,0,0,1,0,0
55065,0,0,1,0,0,0,0,0,0,0,0,0
55066,1,0,1,0,0,0,0,0,0,0,0,0
55067,0,0,1,0,0,0,0,1,0,0,0,0
55068,1,0,1,0,0,0,0,1,0,0,0,0
55069,0,0,1,0,0,0,0,1,0,0,0,0
55070,1,0,1,0,0,0,0,1,0,1,0,1
55071,1,0,1,0,0,0,0,0,0,0,0,0
55072,1,0,0,1,0,0,1,1,0,1,0,1
55073,1,0,0,1,0,0,0,0,0,0,0,0
55074,0,0,1,0,0,0,0,0,0,0,0,0
55075,1,0,0,1,0,0,1,0,0,0,0,1
55076,1,0,0,1,0,0,0,1,0,1,0,1
55077,0,0,1,0,0,0,0,0,0,0,0,0
55078,1,0,1,0,0,0,0,1,0,0,0,0
55079,1,0,0,1,0,0,1,0,0,1,0,1
55080,1,0,0,1,0,0,0,1,0,1,0,0
55081,1,0,0,1,0,1,0,1,0,1,0,1
55082,1,0,1,0,0,0,0,1,0,0,0,1
55083,1,0,1,0,0,0,0,1,0,0,0,1
55084,1,0,1,0,0,0,0,1,0,1,0,1
55085,1,0,0,1,0,0,1,0,0,0,0,1
55086,1,0,1,0,0,0,0,0,0,0,0,1
55087,1,0,0,1,0,0,1,1,0,1,0,1
55088,1,0,1,0,0,0,0,1,0,0,0,0
55089,0,0,1,0,0,0,0,0,0,0,0,0
55090,0,0,1,0,0,0,0,1,0,0,0,0
55091,1,0,1,0,0,0,0,0,0,0,0,0
55092,1,0,1,0,0,0,0,0,0,0,0,0
55093,1,0,0,1,0,0,0,1,0,1,0,1
55094,0,0,1,0,0,0,0,1,0,0,0,1
55095,1,0,1,0,0,0,0,0,0,0,0,0
55096,0,0,0,1,0,0,1,0,0,0,0,0
55097,1,0,1,0,0,0,0,0,0,0,0,0
55098,1,0,1,0,0,0,0,1,0,0,0,0
55099,1,0,0,1,0,0,0,0,0,0,0,1
55100,0,0,1,0,0,0,0,0,0,0,0,1
55101,1,0,0,1,0,0,0,1,0,0,0,1
55102,1,0,0,1,0,0,1,1,0,1,0,1
55103,1,0,0,1,0,0,0,1,0,0,0,0
55104,0,0,1,0,0,0,0,1,0,0,0,0
55105,0,0,1,0,0,0,0,1,0,0,0,0
55106,1,0,1,0,0,0,0,1,0,0,0,0
55107,1,0,0,1,0,0,0,0,0,1,0,1
55108,1,0,1,0,0,0,0,0,0,1,1,1
55109,1,0,0,1,0,0,0,0,0,0,0,0
55110,1,0,1,0,0,0,0,0,0,1,0,1
55111,1,0,0,1,0,0,0,1,0,1,0,1
55112,0,0,1,0,0,0,0,0,0,0,0,0
55113,0,0,0,1,0,0,0,1,0,0,0,0
55114,1,0,0,1,0,0,1,1,0,1,0,1
55115,1,0,0,1,0,0,0,0,0,1,0,1
55116,1,0,0,1,0,0,0,1,0,0,0,0
55117,0,0,1,0,0,0,1,1,0,1,0,1
55118,1,0,1,0,0,0,0,1,0,0,0,0
55119,1,0,1,0,0,0,0,1,0,0,0,0
55120,1,0,0,1,0,0,0,0,0,0,0,1
55121,1,0,1,0,0,0,0,1,0,1,0,1
55122,1,0,1,0,0,0,0,0,0,0,0,0
55123,1,0,0,1,0,0,1,1,0,1,0,1
55124,1,0,1,0,0,0,0,1,0,1,0,1
55125,1,0,1,0,0,0,0,0,0,0,0,0
55126,0,0,0,1,0,0,1,1,0,1,0,1
55127,0,0,0,1,0,0,0,1,0,1,0,0
55128,1,0,1,0,0,0,0,1,0,1,0,1
55129,1,0,0,1,0,0,0,1,0,1,1,1
55130,0,0,1,0,0,0,1,1,0,1,0,1
55131,1,0,1,0,0,0,0,0,0,1,0,0
55132,1,0,0,1,0,0,1,0,0,0,0,1
55133,1,0,1,0,0,0,0,0,0,0,0,1
55134,1,0,1,0,0,0,0,0,0,1,0,1
55135,1,0,1,0,0,0,0,0,0,0,0,0
55136,1,0,1,0,0,0,0,1,0,0,1,0
55137,1,0,1,0,0,0,1,1,0,0,0,1
55138,1,0,1,1,0,0,0,1,0,1,0,1
55139,0,0,1,0,0,0,0,1,0,0,0,0
55140,0,0,0,1,0,0,0,1,0,0,0,0
55141,1,0,1,0,0,0,0,1,0,0,0,0
55142,0,0,0,1,0,0,0,1,0,0,0,0
55143,1,0,0,1,0,0,0,0,0,1,0,1
55144,1,0,1,0,0,0,0,0,0,0,0,0
55145,1,0,1,0,0,0,0,0,0,0,0,0
55146,1,0,1,0,0,0,1,1,0,1,0,1
55147,0,0,1,0,0,0,0,0,0,0,0,0
55148,0,0,1,0,0,0,0,0,0,0,0,0
55149,1,0,0,1,0,0,0,0,0,1,1,1
55150,0,0,1,0,0,0,0,1,0,0,0,0
55151,1,0,1,0,0,0,0,0,0,0,0,0
55152,1,0,0,1,0,1,0,1,0,1,1,1
55153,0,0,1,0,0,0,0,0,0,0,1,0
55154,0,0,1,0,0,0,0,1,0,0,1,1
55155,1,0,1,0,0,0,0,0,0,0,0,0
55156,0,0,1,0,0,0,0,0,0,1,0,0
55157,1,0,0,1,0,0,0,1,0,0,0,0
55158,0,0,1,0,0,0,0,1,0,0,1,1
55159,1,0,0,1,0,0,0,0,0,1,0,1
55160,1,0,1,0,0,0,0,0,0,0,0,1
55161,0,0,1,0,0,0,0,1,0,0,0,0
55162,1,0,0,1,0,0,0,1,0,1,0,1
55163,1,0,1,0,0,0,0,0,0,0,0,0
55164,1,0,0,1,0,0,1,1,0,1,0,1
55165,0,0,1,0,0,0,0,1,0,0,1,0
55166,1,0,0,1,0,0,1,1,0,0,0,1
55167,1,0,1,0,0,0,0,1,0,1,0,1
55168,1,0,0,1,0,0,0,1,0,0,0,1
55169,0,0,1,0,1,0,0,1,0,0,0,1
55170,0,0,0,1,0,0,0,0,0,0,0,0
55171,1,0,0,1,0,0,0,0,0,0,0,0
55172,1,0,0,1,0,0,1,1,0,1,0,1
55173,1,0,1,0,0,0,0,1,0,0,0,1
55174,0,0,1,0,0,0,0,0,0,0,0,0
55175,0,0,1,0,0,0,0,0,0,1,0,1
55176,1,0,1,0,0,0,0,0,0,1,0,1
55177,1,0,0,1,0,0,1,0,0,0,0,1
55178,0,0,0,1,0,0,0,0,0,0,0,0
55179,1,0,1,0,0,0,0,1,0,1,0,1
55180,1,0,0,1,0,0,0,1,0,1,0,1
55181,0,0,1,0,0,0,0,1,0,0,1,0
55182,0,0,1,0,0,0,0,1,0,0,0,0
55183,1,0,0,1,0,0,0,1,0,0,0,0
55184,1,0,0,1,0,0,0,0,0,0,0,0
55185,1,0,1,0,0,0,0,1,0,1,0,1
55186,1,0,0,1,0,0,0,1,0,0,0,1
55187,1,0,0,1,0,0,0,1,0,0,0,1
55188,0,0,0,1,0,0,0,0,0,0,0,0
55189,0,0,0,1,0,0,0,1,0,0,0,0
55190,1,0,0,1,0,0,0,1,0,0,0,0
55191,1,0,0,1,0,0,0,0,0,0,0,0
55192,1,0,1,0,0,0,0,0,0,0,0,0
55193,1,0,0,1,0,0,0,0,0,0,0,0
55194,1,0,0,1,0,0,0,1,0,1,0,1
55195,1,0,1,0,0,0,0,0,0,0,0,0
55196,1,0,1,0,0,0,0,0,0,0,0,0
55197,0,0,1,0,0,0,0,0,0,0,0,0
55198,1,0,0,1,0,0,1,1,0,1,0,1
55199,1,0,1,0,0,0,0,0,0,0,0,0
55200,1,0,0,1,0,0,1,1,0,1,1,1
55201,0,0,1,0,0,0,0,1,0,0,0,0
55202,1,0,1,0,0,0,0,1,0,0,0,1
55203,0,0,1,0,0,0,0,1,0,0,0,0
55204,0,0,1,0,0,0,0,1,0,0,0,0
55205,1,0,0,1,0,0,0,0,0,1,0,1
55206,1,0,0,1,0,0,0,1,0,1,0,1
55207,1,0,0,1,0,0,0,1,0,1,0,1
55208,1,0,1,0,0,0,0,1,0,1,0,1
55209,1,0,0,1,0,0,0,1,0,1,0,1
55210,1,0,0,1,0,0,1,1,0,1,0,1
55211,1,0,0,1,0,0,1,1,0,1,0,1
55212,1,0,1,0,0,0,0,1,0,0,0,0
55213,1,0,0,1,0,0,0,0,0,0,0,0
55214,1,0,1,0,0,0,0,1,0,1,0,1
55215,1,0,0,1,0,0,0,1,0,1,0,1
55216,0,0,1,0,0,0,0,0,0,0,1,0
55217,0,0,1,0,0,0,0,1,0,0,0,0
55218,1,0,1,0,0,0,0,0,0,0,0,1
55219,1,0,0,1,0,0,0,1,0,1,0,1
55220,1,0,0,1,0,0,1,1,0,1,0,1
55221,0,0,1,0,0,0,0,1,0,0,0,0
55222,1,0,1,0,0,0,0,0,0,0,0,0
55223,1,0,1,0,0,0,0,1,0,1,0,1
55224,1,0,1,0,0,0,0,1,0,1,0,0
55225,1,0,1,0,0,0,0,1,0,0,0,0
55226,1,0,1,0,0,0,0,0,0,1,0,1
55227,1,0,0,1,0,0,0,1,0,0,0,1
55228,1,0,0,1,0,0,0,0,0,1,0,1
55229,0,0,1,0,0,0,0,0,0,0,0,0
55230,1,0,1,0,0,0,0,1,0,1,0,1
55231,1,0,1,0,0,0,0,0,0,0,0,1
55232,1,0,0,1,0,0,0,1,0,1,0,1
55233,1,0,1,0,0,0,0,1,0,1,0,1
55234,0,0,1,0,0,0,0,1,0,0,0,0
55235,1,0,1,0,0,0,0,0,0,1,0,1
55236,0,0,0,1,0,0,1,0,0,0,0,0
55237,0,0,1,0,0,0,0,0,0,0,0,0
55238,1,0,0,1,0,0,0,0,0,1,0,1
55239,1,0,1,0,0,0,0,1,0,1,0,1
55240,0,0,1,0,0,0,0,0,0,0,0,0
55241,1,0,0,1,0,0,1,1,0,0,0,1
55242,0,0,1,0,0,0,0,0,0,0,0,0
55243,1,0,1,0,0,0,1,1,0,1,0,1
55244,1,0,1,0,0,0,0,1,0,0,0,0
55245,1,0,1,0,0,0,0,0,0,0,0,0
55246,1,0,0,1,0,0,0,1,0,0,0,1
55247,1,0,0,1,0,0,0,1,0,1,0,1
55248,1,0,0,1,0,0,1,0,0,0,0,1
55249,1,0,1,0,0,0,0,0,0,0,0,0
55250,0,0,0,1,0,0,0,1,0,0,0,0
55251,1,0,1,0,0,0,0,1,0,1,0,1
55252,1,0,1,0,0,0,0,1,0,1,1,1
55253,1,0,1,0,0,0,0,1,0,0,0,0
55254,0,0,1,0,0,0,0,1,0,0,0,0
55255,0,0,1,0,0,0,0,0,0,0,0,0
55256,0,0,1,0,0,0,0,0,0,0,0,0
55257,0,0,1,0,0,0,0,1,0,0,0,0
55258,0,0,1,0,0,0,0,0,0,0,0,1
55259,0,0,1,0,0,0,0,0,0,1,0,0
55260,0,0,1,0,0,0,0,0,0,0,0,0
55261,1,0,1,0,0,0,0,0,0,0,0,0
55262,1,0,0,1,0,0,0,0,0,0,0,0
55263,0,0,0,1,0,0,1,1,0,0,0,0
55264,0,0,1,0,0,0,0,0,0,0,0,0
55265,1,0,1,0,0,0,0,1,0,0,0,0
55266,1,0,0,1,0,0,0,1,0,1,0,1
55267,1,0,1,0,0,0,0,1,0,1,0,1
55268,1,0,1,0,0,0,0,0,0,0,0,0
55269,1,0,0,1,0,0,0,1,0,0,0,0
55270,1,0,0,1,0,0,0,1,0,1,0,1
55271,1,0,0,1,0,0,0,0,0,1,0,0
55272,1,0,0,1,0,0,0,0,0,0,0,1
55273,1,0,0,1,0,0,0,1,0,0,0,0
55274,0,0,1,0,0,0,0,1,0,0,0,0
55275,1,0,1,0,0,0,1,1,0,0,0,0
55276,1,0,1,0,0,0,0,1,0,0,0,1
55277,1,0,0,1,0,0,0,1,0,0,0,0
55278,1,0,1,0,0,0,0,0,0,0,0,1
55279,0,0,0,1,0,0,0,1,0,0,1,1
55280,1,0,1,0,0,0,0,1,0,1,0,1
55281,1,0,1,0,0,0,0,0,0,1,0,1
55282,1,0,1,0,0,0,0,1,0,0,0,1
55283,1,0,1,0,0,0,0,1,0,0,0,0
55284,1,0,0,1,0,0,0,0,0,1,0,1
55285,0,0,1,0,0,0,0,0,0,0,0,0
55286,1,0,1,0,0,0,0,1,0,1,0,1
55287,1,0,1,0,0,0,0,0,0,1,0,1
55288,0,0,0,1,0,0,0,1,0,1,0,0
55289,0,0,1,0,0,0,0,1,0,0,0,0
55290,0,0,1,0,0,0,0,0,0,0,1,0
55291,1,0,0,1,0,0,0,1,0,0,0,0
55292,1,0,1,0,0,0,1,0,0,0,0,0
55293,0,0,0,1,0,0,0,1,0,0,0,0
55294,1,0,0,1,0,0,1,1,0,1,0,1
55295,1,0,0,1,0,0,0,1,0,0,0,0
55296,0,0,1,0,0,0,0,0,0,0,0,1
55297,1,0,0,1,0,0,1,0,0,0,0,1
55298,1,0,0,1,0,0,0,0,0,1,0,1
55299,1,0,1,0,0,0,1,1,0,0,0,1
55300,1,0,1,0,0,0,0,1,0,1,0,1
55301,0,0,0,1,0,0,0,0,0,0,0,0
55302,1,0,0,1,0,0,1,0,0,0,0,1
55303,1,0,1,0,0,0,0,0,0,0,0,0
55304,0,0,1,0,0,0,0,0,0,0,0,0
55305,1,0,1,0,0,0,0,0,0,0,0,0
55306,1,0,0,1,0,0,0,0,0,1,0,0
55307,0,0,1,0,0,0,0,1,0,0,1,0
55308,1,0,0,1,0,0,0,1,0,0,0,0
55309,0,0,0,1,0,0,0,1,0,0,0,0
55310,1,0,1,0,0,0,0,1,0,0,0,0
55311,1,0,0,1,0,0,1,1,0,1,0,1
55312,1,0,1,0,0,0,0,1,0,1,0,1
55313,0,0,1,0,0,0,0,0,0,0,0,0
55314,0,0,0,1,0,0,0,1,0,1,0,1
55315,1,0,0,1,0,0,1,1,0,1,0,1
55316,1,0,0,1,0,0,0,0,0,1,0,1
55317,0,0,1,0,0,0,0,1,0,0,0,0
55318,1,0,0,1,0,0,0,1,0,0,0,0
55319,0,0,1,0,0,0,1,1,0,1,0,1
55320,1,0,1,0,0,0,0,1,0,0,0,1
55321,0,0,0,1,0,0,0,1,0,0,0,0
55322,0,0,1,0,0,0,1,1,0,1,0,1
55323,0,0,1,0,0,0,0,0,0,0,0,0
55324,1,0,0,1,0,0,0,0,0,1,0,1
55325,0,0,1,0,0,0,0,0,0,0,0,0
55326,1,0,0,1,0,0,0,1,0,1,0,1
55327,1,0,1,0,0,0,0,0,0,0,0,0
55328,1,0,1,0,0,0,0,1,0,1,0,1
55329,0,0,1,0,0,0,0,0,0,0,0,0
55330,0,0,0,1,0,0,0,0,0,0,0,0
55331,1,0,0,1,0,0,1,1,0,1,0,1
55332,0,0,1,0,0,0,0,0,0,0,0,0
55333,0,0,0,1,0,0,0,1,0,0,0,1
55334,0,0,1,0,0,0,0,0,0,1,0,0
55335,1,0,0,1,0,0,1,1,0,1,0,1
55336,0,0,1,0,0,0,0,0,0,0,0,0
55337,1,0,1,0,0,0,0,1,0,1,0,1
55338,0,0,0,1,0,0,0,1,0,1,0,0
55339,1,0,1,0,0,0,0,0,0,0,0,0
55340,1,0,0,1,0,0,0,0,0,1,0,1
55341,1,0,0,1,0,0,0,1,0,1,0,1
55342,1,0,0,1,0,0,1,0,0,1,0,1
55343,1,0,1,0,0,0,0,1,0,1,0,1
55344,1,0,1,0,0,0,0,1,0,1,0,1
55345,0,0,1,0,0,0,1,1,0,0,0,1
55346,1,0,1,0,0,0,0,1,0,0,0,0
55347,0,0,1,0,0,0,0,0,0,0,0,1
55348,0,0,1,0,0,0,0,0,0,0,1,1
55349,1,0,0,1,0,0,1,1,0,0,0,0
55350,1,0,0,1,0,0,0,0,0,0,0,0
55351,1,0,1,0,0,0,0,1,0,0,0,0
55352,1,0,1,0,0,0,0,1,0,0,0,1
55353,1,0,0,1,0,0,0,1,0,1,0,1
55354,1,0,0,1,0,0,1,1,0,1,0,1
55355,0,0,1,0,0,0,0,0,0,0,0,0
55356,1,0,1,0,0,0,0,1,0,0,0,0
55357,1,0,1,0,0,0,0,1,0,1,0,1
55358,1,0,0,1,0,0,0,1,0,0,0,0
55359,0,0,1,0,0,0,0,0,0,0,0,0
55360,1,0,1,0,0,0,0,0,0,0,0,0
55361,0,0,1,0,0,0,0,1,0,1,1,0
55362,1,0,0,1,0,0,1,1,0,1,0,1
55363,1,0,1,0,0,0,0,1,0,1,0,1
55364,1,0,0,1,0,0,0,1,0,1,0,1
55365,1,0,1,0,0,0,0,1,0,0,1,1
55366,0,0,1,0,0,0,0,0,0,1,0,0
55367,1,0,1,0,0,0,0,1,0,0,1,0
55368,0,0,0,1,0,0,0,0,0,0,0,0
55369,0,0,1,0,0,0,0,1,0,0,0,1
55370,1,0,1,0,0,0,0,1,0,1,0,1
55371,1,0,0,1,0,0,0,1,0,1,0,1
55372,1,0,1,0,0,0,0,1,0,0,0,0
55373,0,0,1,0,0,0,0,1,0,0,0,0
55374,1,0,0,1,0,0,0,1,0,1,0,1
55375,0,0,1,0,0,0,0,0,0,0,0,0
55376,0,0,1,0,0,0,0,0,0,0,0,0
55377,1,0,1,0,0,0,0,1,0,1,0,1
55378,1,0,0,1,0,0,0,1,0,0,0,1
55379,1,0,0,1,0,0,0,1,0,1,0,1
55380,1,0,1,0,0,0,0,0,0,0,0,1
55381,1,0,1,0,0,0,0,1,0,1,0,1
55382,1,0,1,0,0,0,0,0,0,0,0,0
55383,1,0,0,1,0,0,0,0,0,0,0,0
55384,1,0,1,0,0,0,0,0,0,1,0,1
55385,0,0,1,0,0,0,0,0,0,0,0,0
55386,0,0,1,0,0,0,0,1,0,0,0,0
55387,0,0,1,0,0,0,0,0,0,1,0,0
55388,1,0,0,1,0,0,0,0,0,0,0,1
55389,0,0,1,0,0,0,0,0,0,0,0,0
55390,1,0,0,1,0,0,0,0,0,1,0,1
55391,0,0,1,0,0,0,0,0,0,0,0,0
55392,1,0,1,0,0,0,0,1,0,1,0,1
55393,1,0,1,0,0,0,0,0,0,0,0,1
55394,0,0,1,0,0,0,0,0,0,1,0,0
55395,1,0,1,0,0,0,0,1,0,0,0,0
55396,0,0,1,0,0,0,0,1,0,1,0,0
55397,1,0,0,1,0,0,0,1,0,1,0,1
55398,0,0,1,0,0,0,0,0,0,0,1,0
55399,1,0,1,0,0,0,0,0,0,0,0,1
55400,0,0,1,0,0,0,0,1,0,0,1,0
55401,1,0,1,0,0,0,1,1,0,1,0,1
55402,1,0,1,0,0,0,0,1,0,0,0,0
55403,1,0,1,0,0,0,0,1,0,1,0,1
55404,1,0,0,1,0,0,0,0,0,0,0,1
55405,1,0,0,1,0,0,0,1,0,1,0,1
55406,1,0,0,1,0,0,0,0,0,0,0,0
55407,1,0,0,1,0,0,0,1,0,1,0,1
55408,0,0,1,0,0,0,0,0,0,0,1,0
55409,1,0,0,1,0,0,0,0,0,1,0,1
55410,1,0,1,0,0,0,0,1,0,1,0,1
55411,1,0,1,0,0,0,0,1,0,1,0,1
55412,1,0,0,1,0,0,0,1,0,0,0,1
55413,0,0,1,0,0,0,0,1,0,0,0,0
55414,0,0,1,0,0,0,0,0,0,0,0,0
55415,1,0,1,0,0,0,0,0,0,0,0,0
55416,1,0,1,0,0,0,1,1,0,1,0,1
55417,1,0,0,1,0,0,0,1,0,1,0,1
55418,1,0,0,1,0,0,1,0,0,1,0,1
55419,1,0,1,0,0,0,0,1,0,1,0,1
55420,1,0,0,1,0,0,0,0,0,0,1,1
55421,1,0,1,0,0,0,0,0,0,0,0,0
55422,0,0,0,1,0,0,0,1,0,0,1,1
55423,1,0,1,0,0,0,0,1,0,1,0,1
55424,0,0,1,0,0,0,0,0,0,0,0,0
55425,1,0,1,0,0,0,0,1,0,0,0,0
55426,0,0,1,0,0,0,0,1,0,0,0,0
55427,1,0,0,1,0,0,0,1,0,1,0,1
55428,0,0,1,0,0,0,0,1,0,0,0,0
55429,0,0,0,1,0,0,0,1,0,1,0,0
55430,1,0,1,0,0,0,0,1,0,1,0,1
55431,1,0,1,0,0,0,1,0,0,0,0,0
55432,1,0,1,0,0,0,0,0,0,0,0,0
55433,0,0,1,0,0,0,0,1,0,0,0,0
55434,0,0,0,1,0,0,0,0,0,0,0,0
55435,1,0,1,0,0,0,0,0,0,1,0,1
55436,1,0,0,1,0,0,0,1,0,1,0,1
55437,1,0,0,1,0,0,0,1,0,0,0,0
55438,1,0,0,1,0,0,0,1,0,0,0,1
55439,1,0,1,0,0,0,0,0,0,0,0,0
55440,1,0,0,1,0,0,0,1,0,0,0,0
55441,1,0,1,0,0,0,0,1,0,0,0,0
55442,0,0,1,0,0,0,0,1,0,1,0,0
55443,1,0,1,0,0,0,0,0,0,0,0,0
55444,0,0,1,0,0,0,0,0,0,0,0,0
55445,1,0,1,0,0,0,1,1,0,1,0,1
55446,1,0,1,0,0,0,1,0,0,0,0,1
55447,0,0,1,0,0,0,0,0,0,0,0,0
55448,1,0,0,1,0,0,1,1,0,1,0,1
55449,1,0,0,1,0,0,1,1,0,1,0,1
55450,1,0,0,1,0,0,0,0,0,1,0,1
55451,1,0,0,1,0,0,0,1,0,1,0,1
55452,1,0,0,1,0,0,1,0,0,0,0,1
55453,0,0,0,1,0,0,1,1,0,1,0,0
55454,1,0,1,0,0,0,0,1,0,1,0,1
55455,0,0,1,0,0,0,0,0,0,1,0,1
55456,0,0,0,1,0,0,0,1,0,0,0,0
55457,0,0,0,1,0,0,0,1,0,0,0,0
55458,1,0,0,1,0,0,1,0,0,1,0,1
55459,1,0,0,1,0,0,1,1,0,0,1,1
55460,0,0,0,1,0,0,0,1,0,0,0,0
55461,1,0,1,0,0,0,0,0,0,1,0,1
55462,0,0,0,1,0,0,0,0,0,0,0,0
55463,0,0,0,1,0,0,0,0,0,0,0,0
55464,0,0,1,0,0,0,0,0,0,1,0,0
55465,1,0,0,1,0,0,0,0,0,0,0,1
55466,1,0,1,0,0,0,0,0,0,0,0,0
55467,1,0,1,0,0,0,0,0,0,0,0,0
55468,1,0,1,0,0,0,0,1,0,1,0,1
55469,1,0,1,0,0,0,0,1,0,0,0,0
55470,1,0,0,1,0,0,0,0,0,0,0,0
55471,1,0,1,0,0,0,0,1,0,0,0,0
55472,1,0,1,0,0,0,0,1,0,1,0,1
55473,0,0,1,0,0,0,0,0,0,0,0,0
55474,0,0,0,1,0,0,0,1,0,0,0,0
55475,0,0,1,0,0,0,0,0,0,0,0,0
55476,1,0,1,0,0,0,0,0,0,0,0,1
55477,1,0,1,0,0,0,0,1,0,0,0,0
55478,1,0,0,1,0,0,0,1,0,1,0,1
55479,0,0,1,0,0,0,0,0,0,0,0,0
55480,0,0,1,0,0,0,0,1,0,0,0,0
55481,0,0,1,0,0,0,0,1,0,0,0,0
55482,0,0,1,0,0,0,1,1,0,1,0,1
55483,1,0,0,1,0,0,0,0,0,0,0,1
55484,1,0,1,0,0,0,0,1,0,0,0,1
55485,0,0,0,1,0,0,0,1,0,1,0,0
55486,1,0,0,1,0,0,1,0,0,0,0,1
55487,0,0,1,0,0,0,1,1,0,1,0,1
55488,1,0,1,0,0,0,0,0,0,0,0,0
55489,1,0,1,0,0,0,0,0,0,1,0,0
55490,0,0,1,0,0,0,0,0,0,0,0,0
55491,1,0,0,1,0,0,1,1,0,1,0,1
55492,1,0,0,1,0,0,0,0,0,0,0,0
55493,0,0,1,0,0,0,0,1,0,0,0,0
55494,1,0,0,1,0,0,1,1,0,1,0,1
55495,1,0,0,1,0,0,0,1,0,1,0,1
55496,1,0,1,0,0,0,1,0,0,0,0,0
55497,1,0,1,0,0,0,1,1,0,1,0,1
55498,0,0,1,0,0,0,0,0,0,1,0,0
55499,0,0,1,0,0,0,0,0,0,1,0,1
55500,1,0,0,1,0,0,0,0,0,0,0,0
55501,1,0,0,1,0,0,1,1,0,0,0,1
55502,0,0,1,0,0,0,1,1,0,1,0,1
55503,1,0,0,1,0,0,0,1,0,0,0,0
55504,1,0,0,1,0,0,0,1,0,1,0,1
55505,0,0,1,0,0,0,0,1,0,0,1,0
55506,1,0,0,1,0,0,1,1,0,1,0,1
55507,0,0,1,0,0,0,0,1,0,0,0,0
55508,0,0,1,0,0,0,0,0,0,0,0,0
55509,0,0,1,0,0,0,0,1,0,0,0,0
55510,1,0,0,1,0,0,1,1,0,1,0,1
55511,1,0,0,1,0,0,0,1,0,1,0,1
55512,1,0,1,0,0,0,0,0,0,1,0,1
55513,0,0,0,1,0,0,0,1,0,0,0,1
55514,0,0,1,0,0,0,0,1,0,1,1,0
55515,1,0,1,0,0,0,0,0,0,1,0,1
55516,0,0,0,1,0,0,0,1,0,1,0,0
55517,1,0,1,0,0,0,0,1,0,0,0,0
55518,0,0,1,0,0,0,0,0,0,0,0,1
55519,1,0,1,0,0,0,0,1,0,1,0,1
55520,0,0,1,0,0,0,0,0,0,0,0,0
55521,1,0,0,1,0,0,0,0,0,0,0,0
55522,1,0,0,1,0,0,0,1,0,1,0,1
55523,1,0,0,1,0,0,0,1,0,0,0,1
55524,1,0,0,1,0,0,1,0,0,0,0,1
55525,1,0,1,0,0,0,0,0,0,1,0,1
55526,0,0,1,0,0,0,0,1,0,0,0,0
55527,1,0,0,1,0,0,0,0,0,1,0,1
55528,1,0,0,1,0,0,0,0,0,0,0,1
55529,1,0,1,0,0,0,0,0,0,0,0,0
55530,1,0,0,1,0,0,1,1,0,0,1,0
55531,1,0,1,0,0,0,0,0,0,1,0,1
55532,1,0,1,0,0,0,0,1,0,1,0,1
55533,1,0,1,0,0,0,1,0,0,0,0,0
55534,1,0,1,0,0,0,0,1,0,0,0,0
55535,1,0,1,0,0,0,0,0,0,0,0,0
55536,1,0,1,0,0,0,0,1,0,0,0,1
55537,1,0,0,1,0,0,0,0,0,1,0,1
55538,1,0,1,0,0,0,0,1,0,0,0,0
55539,0,0,1,0,0,0,0,1,0,0,0,0
55540,1,0,0,1,0,0,0,1,0,1,0,1
55541,1,0,0,1,0,0,0,0,0,0,0,0
55542,0,0,1,0,0,0,0,1,0,0,0,0
